Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2023-11-24 00:00:00-05:00;17.922.000.122.070.300;18.230.499.267.578.100;17.872.999.572.753.900;1.816.999.969.482.420;499100;00.00;00.00
2023-11-27 00:00:00-05:00;182.00.00;18.448.500.061.035.100;18.136.000.061.035.100;1.830.399.932.861.320;1204300;00.00;00.00
2023-11-28 00:00:00-05:00;183.00.00;1.849.199.981.689.450;1.820.399.932.861.320;18.261.000.061.035.100;845900;00.00;00.00
2023-11-29 00:00:00-05:00;183.00.00;18.427.999.877.929.600;1.804.199.981.689.450;18.230.999.755.859.300;1013300;00.00;00.00
2023-11-30 00:00:00-05:00;18.302.999.877.929.600;18.558.999.633.789.000;18.064.599.609.375;18.511.000.061.035.100;1597400;00.00;00.00
2023-12-01 00:00:00-05:00;18.072.999.572.753.900;18.333.999.633.789.000;17.966.000.366.210.900;18.069.000.244.140.600;1628200;00.00;00.00
2023-12-04 00:00:00-05:00;193.00.00;2.014.149.932.861.320;192.00.00;1.941.699.981.689.450;6862800;00.00;00.00
2023-12-05 00:00:00-05:00;19.289.999.389.648.400;19.997.000.122.070.300;19.125.999.450.683.500;19.932.000.732.421.800;3133100;00.00;00.00
2023-12-06 00:00:00-05:00;199.00.00;2.028.800.048.828.120;1.935.800.018.310.540;1.937.899.932.861.320;1864600;00.00;00.00
2023-12-07 00:00:00-05:00;1.939.499.969.482.420;1.963.000.030.517.570;19.302.000.427.246.000;19.582.000.732.421.800;1238700;00.00;00.00
2023-12-08 00:00:00-05:00;19.225.999.450.683.500;19.838.999.938.964.800;191.00.00;1.980.500.030.517.570;1729700;00.00;00.00
2023-12-11 00:00:00-05:00;200.00.00;200.00.00;19.632.000.732.421.800;19.775.999.450.683.500;1593200;00.00;00.00
2023-12-12 00:00:00-05:00;1.971.300.048.828.120;19.999.000.549.316.400;1.956.999.969.482.420;199.00.00;1254500;00.00;00.00
2023-12-13 00:00:00-05:00;19.902.000.427.246.000;2.023.300.018.310.540;19.630.099.487.304.600;19.949.000.549.316.400;2161500;00.00;00.00
2023-12-14 00:00:00-05:00;19.835.000.610.351.500;20.082.000.732.421.800;19.552.000.427.246.000;19.614.999.389.648.400;2048600;00.00;00.00
2023-12-15 00:00:00-05:00;19.510.000.610.351.500;1.954.550.018.310.540;1.914.199.981.689.450;1.921.699.981.689.450;2246000;00.00;00.00
2023-12-18 00:00:00-05:00;19.074.000.549.316.400;194.75;1.891.699.981.689.450;1.930.399.932.861.320;2576900;00.00;00.00
2023-12-19 00:00:00-05:00;1.925.800.018.310.540;1.939.720.001.220.700;19.021.099.853.515.600;1.908.300.018.310.540;1530100;00.00;00.00
2023-12-20 00:00:00-05:00;19.024.000.549.316.400;192.25.00;18.800.999.450.683.500;1.887.100.067.138.670;1166400;00.00;00.00
2023-12-21 00:00:00-05:00;19.530.999.755.859.300;19.571.499.633.789.000;19.260.499.572.753.900;19.285.000.610.351.500;1556900;00.00;00.00
2023-12-22 00:00:00-05:00;1.928.300.018.310.540;1.934.199.981.689.450;18.855.999.755.859.300;18.958.999.633.789.000;1328200;00.00;00.00
2023-12-26 00:00:00-05:00;18.999.000.549.316.400;1.914.199.981.689.450;18.922.999.572.753.900;1.898.800.048.828.120;1121000;00.00;00.00
2023-12-27 00:00:00-05:00;19.036.000.061.035.100;192.031.005.859.375;19.002.999.877.929.600;19.027.000.427.246.000;742500;00.00;00.00
2023-12-28 00:00:00-05:00;1.916.699.981.689.450;19.244.000.244.140.600;18.872.000.122.070.300;188.75;721900;00.00;00.00
2023-12-29 00:00:00-05:00;18.930.999.755.859.300;18.997.000.122.070.300;18.788.999.938.964.800;18.791.000.366.210.900;1389600;00.00;00.00
2024-01-02 00:00:00-05:00;1.880.500.030.517.570;19.027.999.877.929.600;1.853.699.951.171.870;1.888.000.030.517.570;1385700;00.00;00.00
2024-01-03 00:00:00-05:00;18.733.999.633.789.000;18.949.000.549.316.400;1.857.100.067.138.670;18.794.000.244.140.600;977300;00.00;00.00
2024-01-04 00:00:00-05:00;190.00.00;19.552.000.427.246.000;1.874.499.969.482.420;1.925.800.018.310.540;2576800;00.00;00.00
2024-01-05 00:00:00-05:00;1.926.199.951.171.870;1.950.800.018.310.540;19.224.000.549.316.400;19.352.000.427.246.000;1395700;00.00;00.00
2024-01-08 00:00:00-05:00;1.951.999.969.482.420;1.977.449.951.171.870;19.332.000.732.421.800;197.25.00;1545100;00.00;00.00
2024-01-09 00:00:00-05:00;19.697.999.572.753.900;19.824.000.549.316.400;19.235.000.610.351.500;19.302.000.427.246.000;1130900;00.00;00.00
2024-01-10 00:00:00-05:00;193.25.00;19.963.999.938.964.800;193.25.00;1.967.899.932.861.320;1860600;00.00;00.00
2024-01-11 00:00:00-05:00;19.827.000.427.246.000;20.094.000.244.140.600;19.466.000.366.210.900;20.082.000.732.421.800;2041300;00.00;00.00
2024-01-12 00:00:00-05:00;2.009.499.969.482.420;20.402.999.877.929.600;1.984.499.969.482.420;20.302.999.877.929.600;1927800;00.00;00.00
2024-01-16 00:00:00-05:00;20.116.000.366.210.900;203.75;19.800.999.450.683.500;20.335.000.610.351.500;2141100;00.00;00.00
2024-01-17 00:00:00-05:00;19.663.999.938.964.800;1.997.899.932.861.320;1.918.800.048.828.120;19.867.999.267.578.100;3335700;00.00;00.00
2024-01-18 00:00:00-05:00;20.080.999.755.859.300;209.875;20.080.999.755.859.300;20.482.000.732.421.800;2474500;00.00;00.00
2024-01-19 00:00:00-05:00;20.592.999.267.578.100;2.064.499.969.482.420;2.023.000.030.517.570;2.047.100.067.138.670;1323700;00.00;00.00
2024-01-22 00:00:00-05:00;206.00.00;2.083.800.048.828.120;20.422.000.122.070.300;2.056.699.981.689.450;1169000;00.00;00.00
2024-01-23 00:00:00-05:00;20.532.000.732.421.800;20.749.000.549.316.400;2.045.749.969.482.420;2.067.100.067.138.670;1148000;00.00;00.00
2024-01-24 00:00:00-05:00;213.00.00;21.532.000.732.421.800;20.917.999.267.578.100;21.113.999.938.964.800;1896700;00.00;00.00
2024-01-25 00:00:00-05:00;21.142.999.267.578.100;21.419.000.244.140.600;21.033.999.633.789.000;21.417.999.267.578.100;1218000;00.00;00.00
2024-01-26 00:00:00-05:00;21.305.999.755.859.300;21.507.000.732.421.800;21.177.000.427.246.000;2.142.899.932.861.320;1545400;00.00;00.00
2024-01-29 00:00:00-05:00;216.00.00;2.191.999.969.482.420;2.148.000.030.517.570;21.861.000.061.035.100;1287000;00.00;00.00
2024-01-30 00:00:00-05:00;2.223.000.030.517.570;224.00.00;2.174.600.067.138.670;2.176.199.951.171.870;1797000;00.00;00.00
2024-01-31 00:00:00-05:00;21.400.999.450.683.500;21.952.000.427.246.000;21.330.999.755.859.300;21.535.000.610.351.500;1191600;00.00;00.00
2024-02-01 00:00:00-05:00;217.25.00;21.993.800.354.003.900;21.667.999.267.578.100;2.189.600.067.138.670;1174400;00.00;00.00
2024-02-02 00:00:00-05:00;22.133.999.633.789.000;2.244.499.969.482.420;21.857.000.732.421.800;22.247.000.122.070.300;1725100;00.00;00.00
2024-02-05 00:00:00-05:00;2.205.500.030.517.570;2.238.300.018.310.540;21.936.000.061.035.100;223.25.00;3812100;00.00;00.00
2024-02-06 00:00:00-05:00;24.100.999.450.683.500;2.486.699.981.689.450;2.289.720.001.220.700;2.319.199.981.689.450;7777000;00.00;00.00
2024-02-07 00:00:00-05:00;23.002.000.427.246.000;24.300.999.450.683.500;22.752.000.427.246.000;2.408.300.018.310.540;4757700;00.00;00.00
2024-02-08 00:00:00-05:00;238.00.00;2.442.899.932.861.320;2.376.510.009.765.620;24.000.999.450.683.500;2749000;00.00;00.00
2024-02-09 00:00:00-05:00;2.395.500.030.517.570;2.422.100.067.138.670;2.380.399.932.861.320;24.077.000.427.246.000;2049200;00.00;00.00
2024-02-12 00:00:00-05:00;2.383.800.048.828.120;23.939.500.427.246.000;23.335.499.572.753.900;23.467.999.267.578.100;2824300;00.00;00.00
2024-02-13 00:00:00-05:00;23.133.999.633.789.000;23.852.000.427.246.000;22.807.000.732.421.800;238.00.00;1798300;00.00;00.00
2024-02-14 00:00:00-05:00;24.072.000.122.070.300;2.443.800.048.828.120;23.913.999.938.964.800;2.441.699.981.689.450;1623600;00.00;00.00
2024-02-15 00:00:00-05:00;2.441.699.981.689.450;2.476.999.969.482.420;24.219.000.244.140.600;24.550.999.450.683.500;1808000;00.00;00.00
2024-02-16 00:00:00-05:00;2.454.600.067.138.670;2.485.030.059.814.450;2.433.800.048.828.120;246.25.00;1548400;00.00;00.00
2024-02-20 00:00:00-05:00;24.413.999.938.964.800;246.05.00;23.966.000.366.210.900;24.339.999.389.648.400;2222400;00.00;00.00
2024-02-21 00:00:00-05:00;2.432.899.932.861.320;24.563.999.938.964.800;24.072.999.572.753.900;24.508.999.633.789.000;1896700;00.00;00.00
2024-02-22 00:00:00-05:00;2.479.600.067.138.670;24.922.000.122.070.300;24.399.000.549.316.400;2.481.199.951.171.870;1728300;00.00;00.00
2024-02-23 00:00:00-05:00;24.927.999.877.929.600;2.562.900.085.449.210;2.479.499.969.482.420;2.561.000.061.035.150;2492800;00.00;00.00
2024-02-26 00:00:00-05:00;25.549.000.549.316.400;25.642.999.267.578.100;25.022.999.572.753.900;25.499.000.549.316.400;1754800;00.00;00.00
2024-02-27 00:00:00-05:00;25.582.000.732.421.800;25.599.000.549.316.400;2.505.399.932.861.320;25.302.000.427.246.000;1529900;00.00;00.00
2024-02-28 00:00:00-05:00;25.097.000.122.070.300;25.344.000.244.140.600;2.493.800.048.828.120;252.25.00;1657500;00.00;00.00
2024-02-29 00:00:00-05:00;25.436.000.061.035.100;2.573.599.853.515.620;25.276.499.938.964.800;2.564.100.036.621.090;1336500;00.00;00.00
2024-03-01 00:00:00-05:00;2.561.499.938.964.840;26.382.000.732.421.800;2.545.399.932.861.320;263.75;2351200;00.00;00.00
2024-03-04 00:00:00-05:00;26.355.999.755.859.300;27.155.999.755.859.300;262.489.990.234.375;270.00.00;2793000;00.00;00.00
2024-03-05 00:00:00-05:00;2.683.599.853.515.620;2.702.650.146.484.370;2.632.799.987.792.960;267.00.00;2482500;00.00;00.00
2024-03-06 00:00:00-05:00;270.00.00;2.720.780.029.296.870;2.674.200.134.277.340;2.680.299.987.792.960;1181300;00.00;00.00
2024-03-07 00:00:00-05:00;268.00.00;2.717.200.012.207.030;2.660.199.890.136.710;2.703.500.061.035.150;921300;00.00;00.00
2024-03-08 00:00:00-05:00;269.05.00;27.244.000.244.140.600;259.239.990.234.375;2.593.999.938.964.840;1968100;00.00;00.00
2024-03-11 00:00:00-04:00;258.05.00;259.00.00;253.25.00;2.544.499.969.482.420;2489400;00.00;00.00
2024-03-12 00:00:00-04:00;255.05.00;2.597.359.924.316.400;2.549.550.018.310.540;2.580.899.963.378.900;1351000;00.00;00.00
2024-03-13 00:00:00-04:00;2.582.699.890.136.710;260.489.990.234.375;2.553.800.048.828.120;257.260.009.765.625;924800;00.00;00.00
2024-03-14 00:00:00-04:00;25.754.998.779.296.800;2.593.999.938.964.840;25.558.999.633.789.000;2.571.300.048.828.120;847100;00.00;00.00
2024-03-15 00:00:00-04:00;256.989.990.234.375;256.989.990.234.375;25.250.999.450.683.500;25.488.999.938.964.800;1432100;00.00;00.00
2024-03-18 00:00:00-04:00;257.00.00;25.767.498.779.296.800;25.161.000.061.035.100;25.414.999.389.648.400;885900;00.00;00.00
2024-03-19 00:00:00-04:00;2.539.499.969.482.420;25.477.999.877.929.600;2.495.800.018.310.540;25.275.999.450.683.500;1067500;00.00;00.00
2024-03-20 00:00:00-04:00;2.561.700.134.277.340;2.624.100.036.621.090;2.544.199.981.689.450;2.617.200.012.207.030;1587600;00.00;00.00
2024-03-21 00:00:00-04:00;2.642.099.914.550.780;2.646.700.134.277.340;258.05.00;2.596.400.146.484.370;1097400;00.00;00.00
2024-03-22 00:00:00-04:00;2.593.800.048.828.120;2.654.599.914.550.780;2.588.900.146.484.370;26.495.001.220.703.100;868000;00.00;00.00
2024-03-25 00:00:00-04:00;263.010.009.765.625;26.495.001.220.703.100;2.608.900.146.484.370;2.619.200.134.277.340;824700;00.00;00.00
2024-03-26 00:00:00-04:00;273.010.009.765.625;27.829.998.779.296.800;2.626.499.938.964.840;26.280.999.755.859.300;1956400;00.00;00.00
2024-03-27 00:00:00-04:00;267.00.00;2.697.200.012.207.030;25.755.999.755.859.300;26.020.001.220.703.100;1427200;00.00;00.00
2024-03-28 00:00:00-04:00;2.585.299.987.792.960;2.685.450.134.277.340;258.00.00;2.638.999.938.964.840;1371700;00.00;00.00
2024-04-01 00:00:00-04:00;2.629.700.012.207.030;267.239.990.234.375;26.079.998.779.296.800;26.642.999.267.578.100;1122600;00.00;00.00
2024-04-02 00:00:00-04:00;26.144.000.244.140.600;2.707.200.012.207.030;2.613.800.048.828.120;2.695.799.865.722.650;1930600;00.00;00.00
2024-04-03 00:00:00-04:00;2.850.400.085.449.210;293.00.00;279.00.00;2.917.699.890.136.710;4630800;00.00;00.00
2024-04-04 00:00:00-04:00;293.00.00;304.00.00;292.75;2.959.599.914.550.780;3554000;00.00;00.00
2024-04-05 00:00:00-04:00;29.867.999.267.578.100;3.130.679.931.640.620;29.867.999.267.578.100;31.030.999.755.859.300;2988400;00.00;00.00
2024-04-08 00:00:00-04:00;30.920.001.220.703.100;31.315.899.658.203.100;3.074.100.036.621.090;30.907.000.732.421.800;1721200;00.00;00.00
2024-04-09 00:00:00-04:00;3.086.000.061.035.150;3.095.849.914.550.780;2.991.099.853.515.620;3.007.300.109.863.280;2541100;00.00;00.00
2024-04-10 00:00:00-04:00;2.977.900.085.449.210;30.345.001.220.703.100;296.00.00;299.989.990.234.375;1511200;00.00;00.00
2024-04-11 00:00:00-04:00;3.007.900.085.449.210;305.739.990.234.375;2.990.199.890.136.710;30.357.000.732.421.800;1134500;00.00;00.00
2024-04-12 00:00:00-04:00;301.00.00;3.033.550.109.863.280;299.00.00;30.045.001.220.703.100;1419800;00.00;00.00
2024-04-15 00:00:00-04:00;3.027.200.012.207.030;3.045.899.963.378.900;2.903.500.061.035.150;2.905.199.890.136.710;1944000;00.00;00.00
2024-04-16 00:00:00-04:00;2.911.300.048.828.120;30.092.999.267.578.100;289.010.009.765.625;2.980.799.865.722.650;1585700;00.00;00.00
2024-04-17 00:00:00-04:00;29.832.000.732.421.800;3.000.450.134.277.340;2.932.699.890.136.710;2.935.799.865.722.650;1471300;00.00;00.00
2024-04-18 00:00:00-04:00;2.947.799.987.792.960;2.968.009.948.730.460;2.886.700.134.277.340;28.920.001.220.703.100;2027200;00.00;00.00
2024-04-19 00:00:00-04:00;28.479.998.779.296.800;285.00.00;27.045.001.220.703.100;2.758.299.865.722.650;4245500;00.00;00.00
2024-04-22 00:00:00-04:00;2.809.700.012.207.030;2.809.700.012.207.030;267.760.009.765.625;272.239.990.234.375;5589200;00.00;00.00
2024-04-23 00:00:00-04:00;3.011.300.048.828.120;31.929.998.779.296.800;298.05.00;30.330.999.755.859.300;11386200;00.00;00.00
2024-04-24 00:00:00-04:00;3.013.500.061.035.150;3.056.400.146.484.370;2.781.400.146.484.370;2.812.300.109.863.280;8241500;00.00;00.00
2024-04-25 00:00:00-04:00;2.756.700.134.277.340;291.375;2.716.499.938.964.840;2.890.199.890.136.710;3711400;00.00;00.00
2024-04-26 00:00:00-04:00;2.926.499.938.964.840;294.00.00;2.848.399.963.378.900;2.895.899.963.378.900;2477200;00.00;00.00
2024-04-29 00:00:00-04:00;289.010.009.765.625;2.909.100.036.621.090;2.842.300.109.863.280;286.239.990.234.375;1680600;00.00;00.00
2024-04-30 00:00:00-04:00;287.00.00;28.845.001.220.703.100;2.803.699.951.171.870;28.044.000.244.140.600;1258100;00.00;00.00
2024-05-01 00:00:00-04:00;2.806.600.036.621.090;2.908.800.048.828.120;2.806.600.036.621.090;2.845.400.085.449.210;1671600;00.00;00.00
2024-05-02 00:00:00-04:00;2.875.150.146.484.370;2.943.900.146.484.370;2.833.900.146.484.370;2.941.700.134.277.340;1628000;00.00;00.00
2024-05-03 00:00:00-04:00;29.480.999.755.859.300;29.882.000.732.421.800;2.920.400.085.449.210;29.607.000.732.421.800;1503900;00.00;00.00
2024-05-06 00:00:00-04:00;298.00.00;3.000.400.085.449.210;2.946.199.951.171.870;2.994.800.109.863.280;1395100;00.00;00.00
2024-05-07 00:00:00-04:00;2.965.400.085.449.210;2.998.299.865.722.650;294.760.009.765.625;29.804.998.779.296.800;1332100;00.00;00.00
2024-05-08 00:00:00-04:00;29.754.998.779.296.800;3.032.950.134.277.340;2.961.700.134.277.340;2.986.499.938.964.840;2108700;00.00;00.00
2024-05-09 00:00:00-04:00;2.988.800.048.828.120;3.013.699.951.171.870;2.942.619.934.082.030;2.986.600.036.621.090;844700;00.00;00.00
2024-05-10 00:00:00-04:00;3.002.099.914.550.780;303.656.005.859.375;2.930.799.865.722.650;2.946.000.061.035.150;943800;00.00;00.00
2024-05-13 00:00:00-04:00;2.946.499.938.964.840;2.954.100.036.621.090;2.871.700.134.277.340;2.897.099.914.550.780;898800;00.00;00.00
2024-05-14 00:00:00-04:00;2.877.200.012.207.030;2.915.350.036.621.090;2.862.049.865.722.650;2.901.199.951.171.870;917900;00.00;00.00
2024-05-15 00:00:00-04:00;2.988.500.061.035.150;30.307.000.732.421.800;2.953.900.146.484.370;3.030.400.085.449.210;2013600;00.00;00.00
2024-05-16 00:00:00-04:00;3.025.400.085.449.210;3.049.200.134.277.340;2.978.599.853.515.620;2.981.199.951.171.870;1316100;00.00;00.00
2024-05-17 00:00:00-04:00;29.995.001.220.703.100;3.028.699.951.171.870;2.981.199.951.171.870;30.282.000.732.421.800;893600;00.00;00.00
2024-05-20 00:00:00-04:00;303.00.00;31.269.000.244.140.600;303.00.00;3.082.099.914.550.780;1487500;00.00;00.00
2024-05-21 00:00:00-04:00;3.048.500.061.035.150;3.079.800.109.863.280;302.375;30.492.999.267.578.100;1028900;00.00;00.00
2024-05-22 00:00:00-04:00;306.00.00;30.669.000.244.140.600;2.957.099.914.550.780;298.760.009.765.625;1376800;00.00;00.00
2024-05-23 00:00:00-04:00;3.029.200.134.277.340;30.582.000.732.421.800;2.969.800.109.863.280;300.510.009.765.625;1013300;00.00;00.00
2024-05-24 00:00:00-04:00;298.00.00;3.096.400.146.484.370;298.00.00;3.081.600.036.621.090;1165600;00.00;00.00
2024-05-28 00:00:00-04:00;307.00.00;312.00.00;306.00.00;3.102.900.085.449.210;1080600;00.00;00.00
2024-05-29 00:00:00-04:00;3.077.099.914.550.780;3.091.549.987.792.960;3.041.000.061.035.150;3.075.199.890.136.710;1102600;00.00;00.00
2024-05-30 00:00:00-04:00;30.545.001.220.703.100;3.072.349.853.515.620;3.015.899.963.378.900;30.469.000.244.140.600;703900;00.00;00.00
2024-05-31 00:00:00-04:00;3.018.900.146.484.370;3.046.499.938.964.840;2.922.099.914.550.780;2.967.799.987.792.960;1478300;00.00;00.00
2024-06-03 00:00:00-04:00;313.010.009.765.625;317.00.00;3.073.550.109.863.280;3.136.199.951.171.870;2279200;00.00;00.00
2024-06-04 00:00:00-04:00;3.126.400.146.484.370;326.760.009.765.625;310.05.00;32.667.999.267.578.100;3484800;00.00;00.00
2024-06-05 00:00:00-04:00;32.654.998.779.296.800;3.310.799.865.722.650;32.254.998.779.296.800;324.75;1822700;00.00;00.00
2024-06-06 00:00:00-04:00;325.00.00;3.286.300.048.828.120;3.181.000.061.035.150;319.510.009.765.625;1229200;00.00;00.00
2024-06-07 00:00:00-04:00;318.989.990.234.375;31.904.998.779.296.800;3.076.700.134.277.340;3.082.099.914.550.780;2137700;00.00;00.00
2024-06-10 00:00:00-04:00;3.094.599.914.550.780;3.121.600.036.621.090;3.053.659.973.144.530;309.00.00;1547700;00.00;00.00
2024-06-11 00:00:00-04:00;319.00.00;319.375;3.060.799.865.722.650;310.00.00;1808800;00.00;00.00
2024-06-12 00:00:00-04:00;311.00.00;3.161.099.853.515.620;3.092.900.085.449.210;315.489.990.234.375;1139400;00.00;00.00
2024-06-13 00:00:00-04:00;3.131.400.146.484.370;3.148.370.056.152.340;3.007.900.085.449.210;306.010.009.765.625;2135600;00.00;00.00
2024-06-14 00:00:00-04:00;3.072.300.109.863.280;31.670.001.220.703.100;3.058.500.061.035.150;3.130.199.890.136.710;2047100;00.00;00.00
2024-06-17 00:00:00-04:00;3.126.700.134.277.340;3.174.519.958.496.090;3.108.800.048.828.120;3.112.200.012.207.030;1326000;00.00;00.00
2024-06-18 00:00:00-04:00;310.00.00;31.230.999.755.859.300;305.489.990.234.375;3.098.999.938.964.840;1218500;00.00;00.00
2024-06-20 00:00:00-04:00;3.116.400.146.484.370;31.729.998.779.296.800;3.106.499.938.964.840;3.138.900.146.484.370;1476200;00.00;00.00
2024-06-21 00:00:00-04:00;3.117.099.914.550.780;3.190.400.085.449.210;3.083.999.938.964.840;317.739.990.234.375;1397900;00.00;00.00
2024-06-24 00:00:00-04:00;317.739.990.234.375;319.05.00;3.106.700.134.277.340;314.989.990.234.375;1484900;00.00;00.00
2024-06-25 00:00:00-04:00;3.179.100.036.621.090;3.227.300.109.863.280;312.614.990.234.375;3.212.799.987.792.960;1038600;00.00;00.00
2024-06-26 00:00:00-04:00;320.00.00;322.00.00;31.619.000.244.140.600;3.189.599.914.550.780;1245600;00.00;00.00
2024-06-27 00:00:00-04:00;3.192.900.085.449.210;32.455.999.755.859.300;314.239.990.234.375;3.153.800.048.828.120;1492600;00.00;00.00
2024-06-28 00:00:00-04:00;3.153.900.146.484.370;317.989.990.234.375;3.062.099.914.550.780;3.137.900.085.449.210;4935000;00.00;00.00
2024-07-01 00:00:00-04:00;3.136.400.146.484.370;3.144.200.134.277.340;30.680.999.755.859.300;3.138.399.963.378.900;1080500;00.00;00.00
2024-07-02 00:00:00-04:00;3.140.199.890.136.710;3.166.449.890.136.710;30.942.999.267.578.100;31.554.998.779.296.800;913200;00.00;00.00
2024-07-03 00:00:00-04:00;31.529.998.779.296.800;3.160.799.865.722.650;311.010.009.765.625;31.479.998.779.296.800;661800;00.00;00.00
2024-07-05 00:00:00-04:00;315.00.00;3.170.899.963.378.900;3.135.299.987.792.960;3.168.500.061.035.150;939700;00.00;00.00
2024-07-08 00:00:00-04:00;32.194.000.244.140.600;322.00.00;309.010.009.765.625;3.137.099.914.550.780;1733300;00.00;00.00
2024-07-09 00:00:00-04:00;315.260.009.765.625;31.542.999.267.578.100;3.106.400.146.484.370;31.154.998.779.296.800;1448600;00.00;00.00
2024-07-10 00:00:00-04:00;308.00.00;31.230.999.755.859.300;3.048.500.061.035.150;304.989.990.234.375;2220300;00.00;00.00
2024-07-11 00:00:00-04:00;3.127.300.109.863.280;3.140.199.890.136.710;2.971.099.853.515.620;3.009.800.109.863.280;2288400;00.00;00.00
2024-07-12 00:00:00-04:00;3.021.300.048.828.120;30.744.000.244.140.600;3.003.900.146.484.370;3.022.699.890.136.710;1244500;00.00;00.00
2024-07-15 00:00:00-04:00;3.022.699.890.136.710;3.081.199.951.171.870;2.993.999.938.964.840;3.021.499.938.964.840;1145500;00.00;00.00
2024-07-16 00:00:00-04:00;3.037.799.987.792.960;3.048.699.951.171.870;2.948.500.061.035.150;298.05.00;1424700;00.00;00.00
2024-07-17 00:00:00-04:00;2.947.900.085.449.210;2.993.800.048.828.120;2.908.699.951.171.870;294.739.990.234.375;1982100;00.00;00.00
2024-07-18 00:00:00-04:00;2.966.600.036.621.090;29.832.000.732.421.800;28.807.000.732.421.800;2.901.600.036.621.090;1817300;00.00;00.00
2024-07-19 00:00:00-04:00;2.922.300.109.863.280;2.983.800.048.828.120;290.05.00;2.950.899.963.378.900;1782400;00.00;00.00
2024-07-22 00:00:00-04:00;298.00.00;3.007.200.012.207.030;2.901.300.048.828.120;29.545.001.220.703.100;3122100;00.00;00.00
2024-07-23 00:00:00-04:00;339.05.00;3.433.999.938.964.840;326.05.00;3.307.900.085.449.210;6669200;00.00;00.00
2024-07-24 00:00:00-04:00;3.336.199.951.171.870;3.462.300.109.863.280;328.760.009.765.625;3.365.199.890.136.710;5691200;00.00;00.00
2024-07-25 00:00:00-04:00;33.682.000.732.421.800;341.00.00;3.240.799.865.722.650;32.895.001.220.703.100;2716300;00.00;00.00
2024-07-26 00:00:00-04:00;3.304.200.134.277.340;3.313.699.951.171.870;32.020.001.220.703.100;3.218.800.048.828.120;1986600;00.00;00.00
2024-07-29 00:00:00-04:00;323.739.990.234.375;32.807.000.732.421.800;3.197.300.109.863.280;323.739.990.234.375;1736800;00.00;00.00
2024-07-30 00:00:00-04:00;3.233.500.061.035.150;3.346.499.938.964.840;3.218.299.865.722.650;3.303.500.061.035.150;2508300;00.00;00.00
2024-07-31 00:00:00-04:00;33.404.998.779.296.800;3.443.399.963.378.900;3.301.400.146.484.370;34.394.000.244.140.600;2118000;00.00;00.00
2024-08-01 00:00:00-04:00;3.450.899.963.378.900;359.375;335.010.009.765.625;336.05.00;2642500;00.00;00.00
2024-08-02 00:00:00-04:00;3.264.100.036.621.090;3.323.999.938.964.840;318.75;3.308.500.061.035.150;2977800;00.00;00.00
2024-08-05 00:00:00-04:00;302.010.009.765.625;3.255.899.963.378.900;30.057.000.732.421.800;3.240.299.987.792.960;3183800;00.00;00.00
2024-08-06 00:00:00-04:00;323.989.990.234.375;3.307.200.012.207.030;3.203.800.048.828.120;32.729.998.779.296.800;1540300;00.00;00.00
2024-08-07 00:00:00-04:00;329.00.00;3.353.630.065.917.960;3.231.600.036.621.090;3.233.399.963.378.900;1320700;00.00;00.00
2024-08-08 00:00:00-04:00;32.820.001.220.703.100;339.489.990.234.375;3.243.599.853.515.620;33.832.000.732.421.800;1445100;00.00;00.00
2024-08-09 00:00:00-04:00;3.372.699.890.136.710;3.432.749.938.964.840;3.336.700.134.277.340;3.398.999.938.964.840;1212900;00.00;00.00
2024-08-12 00:00:00-04:00;340.00.00;34.342.999.267.578.100;336.510.009.765.625;3.403.599.853.515.620;918900;00.00;00.00
2024-08-13 00:00:00-04:00;339.00.00;34.030.999.755.859.300;33.379.998.779.296.800;334.739.990.234.375;2081300;00.00;00.00
2024-08-14 00:00:00-04:00;335.989.990.234.375;338.510.009.765.625;3.323.699.951.171.870;3.343.500.061.035.150;1831000;00.00;00.00
2024-08-15 00:00:00-04:00;337.00.00;3.416.369.934.082.030;3.339.100.036.621.090;3.355.899.963.378.900;2115600;00.00;00.00
2024-08-16 00:00:00-04:00;3.352.099.914.550.780;3.389.100.036.621.090;33.282.000.732.421.800;3.373.800.048.828.120;1513200;00.00;00.00
2024-08-19 00:00:00-04:00;335.00.00;3.461.700.134.277.340;33.456.500.244.140.600;34.469.000.244.140.600;2043200;00.00;00.00
2024-08-20 00:00:00-04:00;34.654.998.779.296.800;3.488.500.061.035.150;3.427.449.951.171.870;3.462.799.987.792.960;1557000;00.00;00.00
2024-08-21 00:00:00-04:00;3.451.600.036.621.090;3.478.599.853.515.620;34.330.499.267.578.100;34.369.000.244.140.600;1756400;00.00;00.00
2024-08-22 00:00:00-04:00;345.010.009.765.625;35.032.000.732.421.800;3.405.199.890.136.710;34.220.001.220.703.100;1706700;00.00;00.00
2024-08-23 00:00:00-04:00;3.424.100.036.621.090;3.479.800.109.863.280;3.401.759.948.730.460;342.489.990.234.375;1490300;00.00;00.00
2024-08-26 00:00:00-04:00;342.05.00;34.380.999.755.859.300;3.336.099.853.515.620;33.607.000.732.421.800;1184600;00.00;00.00
2024-08-27 00:00:00-04:00;333.510.009.765.625;343.260.009.765.625;333.00.00;3.394.700.012.207.030;1412900;00.00;00.00
2024-08-28 00:00:00-04:00;33.830.999.755.859.300;3.395.400.085.449.210;3.340.899.963.378.900;33.755.999.755.859.300;976900;00.00;00.00
